gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,heraldkills,oppheraldkills,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
1306343,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306343?gameHash=465ab65653b45967&tab=overview,LCK,2020-1,43876.11545,2.4,1,10.02,100,Blue,Team,Team,Afreeca Freecs, ,Soraka,Mordekaiser,Jarvan IV,Thresh,Ornn,36.28333333,1,14,4,33,14,4, , , , ,1,1,0,10.91558333,0.38585209,0.110243454,0.496095544,0,8.292783333,2,3,2,3,2,0,0,0,0,0,1,0,0,17.26793333,1,0,10,3,1,27.26301667,2,0,78082,2152.00735, , ,156,4.299494718,1,67,1.846577859,58,60,0.685185185,0.483870968,67465,1209.414791,61625,0.07999325,940,249,162,31,32.76986679,14814,15735,-921,24205,23524,681,19041,19018,23,332,358,-26,537,564,-27
1306343,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306343?gameHash=465ab65653b45967&tab=overview,LCK,2020-1,43876.11545,2.4,1,10.02,200,Red,Team,Team,DragonX, ,Akali,Lucian,Aphelios,Rakan,Ashe,36.28333333,0,4,14,12,4,14, , , , ,0,0,1,10.91558333,0.110243454,0.38585209,0.496095544,1,8.292783333,3,2,3,2,1,1,0,1,0,0,0,1,1,17.26793333,0,1,3,10,0,27.26301667,0,2,75428,2078.860818, , ,116,3.197060175,1,87,2.397795131,41,45,0.603174603,0.540983607,58488,962.0009187,56885,-0.07999325,1062,207,156,4,34.97473588,15735,14814,921,23524,24205,-681,19018,19041,-23,358,332,26,564,537,27
1296527,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1296527?gameHash=32986c598306bba9,LCK,2020-1,43876.16042,2.4,2,10.02,1,Blue,Top,Doran,DragonX,Irelia,Renekton,Pantheon,Lucian,Kennen,Fiora,33.48333333,1,0,5,2,11,12,0,0,0,0,0,0,1,3.292333333,0,0.149328024,0.68690891,0,8.106166667,1,3,0,0,0,0,0,0,0,0,2,0,0,14.34321667,1,1,9,3,1,31.2349,1,0,8378,250.2140368,0.105300202,0.17679145,13,0.388252862,0.107438017,4,0.119462419,2,2, , ,11507,213.0325535,11125,-0.183673469,240,10,3,4,7.466401195,3237,3771,-534,4881,6540,-1659,4402,4710,-308,85,79,6,130,129,1
1296527,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1296527?gameHash=32986c598306bba9,LCK,2020-1,43876.16042,2.4,2,10.02,2,Blue,Jungle,Pyosik,DragonX,Lee Sin,Renekton,Pantheon,Lucian,Kennen,Fiora,33.48333333,1,1,2,7,11,12,0,0,0,0,0,0,0,3.292333333,0.029865605,0.05973121,0.68690891,1,8.106166667,1,3,1,3,0,1,0,0,0,0,2,0,0,14.34321667,1,1,9,3,1,31.2349,1,0,8575,256.097561,0.107776228,0.15911984,12,0.358387257,0.099173554,7,0.209059233,7,8, , ,10794,191.7383773,9975,0.070038911,13,167,104,13,5.37580886,3155,3125,30,5250,4972,278,3279,3226,53,71,53,18,100,86,14
1296527,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1296527?gameHash=32986c598306bba9,LCK,2020-1,43876.16042,2.4,2,10.02,3,Blue,Middle,Chovy,DragonX,Ziggs,Renekton,Pantheon,Lucian,Kennen,Fiora,33.48333333,1,4,1,5,11,12,0,0,0,0,0,0,0,3.292333333,0.119462419,0,0.68690891,0,8.106166667,1,3,0,0,0,0,0,0,0,0,2,0,0,14.34321667,1,1,9,3,1,31.2349,1,0,34793,1039.113987,0.437301258,0.260266883,18,0.537580886,0.148760331,12,0.358387257,6,7, , ,14875,313.6199104,13100,0.357705287,319,24,20,4,10.24390244,3729,3388,341,6139,4905,1234,5440,4928,512,112,93,19,166,131,35
1296527,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1296527?gameHash=32986c598306bba9,LCK,2020-1,43876.16042,2.4,2,10.02,4,Blue,ADC,Deft,DragonX,Miss Fortune,Renekton,Pantheon,Lucian,Kennen,Fiora,33.48333333,1,6,3,4,11,12,2,0,0,0,0,0,0,3.292333333,0.179193629,0.149328024,0.68690891,0,8.106166667,1,3,0,0,0,0,0,0,0,0,2,0,0,14.34321667,1,1,9,3,1,31.2349,1,0,23135,690.9407666,0.290775863,0.326318555,18,0.537580886,0.148760331,14,0.418118467,8,8, , ,17540,393.2117471,15150,0.054237288,318,35,31,0,10.54255849,3553,3313,240,6138,5275,863,3588,3048,540,97,93,4,146,131,15
1296527,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1296527?gameHash=32986c598306bba9,LCK,2020-1,43876.16042,2.4,2,10.02,5,Blue,Support,Keria,DragonX,Nautilus,Renekton,Pantheon,Lucian,Kennen,Fiora,33.48333333,1,0,1,6,11,12,0,0,0,0,0,0,0,3.292333333,0,0,0.68690891,0,8.106166667,1,3,0,0,0,0,0,0,0,0,2,0,0,14.34321667,1,1,9,3,1,31.2349,1,0,4682,139.8307616,0.058846449,0.077503272,60,1.791936287,0.495867769,12,0.358387257,17,17, , ,7501,93.39094077,6925,0.014545455,32,0,0,0,0.955699353,2060,1965,95,3463,3140,323,2444,2888,-444,13,12,1,21,16,5
1296527,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1296527?gameHash=32986c598306bba9,LCK,2020-1,43876.16042,2.4,2,10.02,6,Red,Top,Kiin,Afreeca Freecs,Aatrox,Akali,Sett,Aphelios,LeBlanc,Mordekaiser,33.48333333,0,5,1,4,12,11,0,0,0,0,1,0,0,3.292333333,0.149328024,0,0.68690891,0,8.106166667,3,1,0,0,0,0,0,0,0,0,0,2,1,14.34321667,0,0,3,9,0,31.2349,0,1,18330,547.4365356,0.417045868,0.269818177,22,0.657043305,0.198198198,13,0.388252862,11,11, , ,13254,265.2077651,13375,0.183673469,249,16,4,1,7.914385266,3771,3237,534,6540,4881,1659,4710,4402,308,79,85,-6,129,130,-1
1296527,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1296527?gameHash=32986c598306bba9,LCK,2020-1,43876.16042,2.4,2,10.02,7,Red,Jungle,Spirit,Afreeca Freecs,Jarvan IV,Akali,Sett,Aphelios,LeBlanc,Mordekaiser,33.48333333,0,2,2,6,12,11,0,0,0,0,0,1,0,3.292333333,0.05973121,0.029865605,0.68690891,0,8.106166667,3,1,3,1,2,0,0,1,0,0,0,2,1,14.34321667,0,0,3,9,0,31.2349,0,1,6376,190.4230961,0.145067346,0.163684095,13,0.388252862,0.117117117,22,0.657043305,12,14, , ,9761,160.8872076,9300,-0.070038911,40,119,82,11,4.74863116,3125,3155,-30,4972,5250,-278,3226,3279,-53,53,71,-18,86,100,-14
1296527,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1296527?gameHash=32986c598306bba9,LCK,2020-1,43876.16042,2.4,2,10.02,8,Red,Middle,Fly,Afreeca Freecs,Ornn,Akali,Sett,Aphelios,LeBlanc,Mordekaiser,33.48333333,0,0,3,7,12,11,0,0,0,0,0,0,0,3.292333333,0,0.119462419,0.68690891,0,8.106166667,3,1,0,0,0,0,0,0,0,0,0,2,1,14.34321667,0,0,3,9,0,31.2349,0,1,5426,162.0507715,0.123452858,0.163805635,11,0.328521653,0.099099099,8,0.238924838,5,7, , ,9765,161.00667,9125,-0.357705287,211,8,4,0,6.540567446,3388,3729,-341,4905,6139,-1234,4928,5440,-512,93,112,-19,131,166,-35
1296527,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1296527?gameHash=32986c598306bba9,LCK,2020-1,43876.16042,2.4,2,10.02,9,Red,ADC,Mystic,Afreeca Freecs,Jinx,Akali,Sett,Aphelios,LeBlanc,Mordekaiser,33.48333333,0,5,3,2,12,11,1,0,0,0,0,0,0,3.292333333,0.149328024,0.179193629,0.68690891,0,8.106166667,3,1,0,0,0,0,0,0,0,0,0,2,1,14.34321667,0,0,3,9,0,31.2349,0,1,10350,309.1090095,0.235484165,0.319679623,11,0.328521653,0.099099099,18,0.537580886,2,2, , ,14895,314.2172225,14350,-0.054237288,323,27,27,0,10.45296167,3313,3553,-240,5275,6138,-863,3048,3588,-540,93,97,-4,131,146,-15
1296527,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1296527?gameHash=32986c598306bba9,LCK,2020-1,43876.16042,2.4,2,10.02,10,Red,Support,Jelly,Afreeca Freecs,Braum,Akali,Sett,Aphelios,LeBlanc,Mordekaiser,33.48333333,0,0,2,8,12,11,0,0,0,0,0,0,0,3.292333333,0,0,0.68690891,0,8.106166667,3,1,0,0,0,0,0,0,0,0,0,2,1,14.34321667,0,0,3,9,0,31.2349,0,1,3470,103.6336486,0.078949763,0.08301247,54,1.612742658,0.486486486,9,0.268790443,19,21, , ,7106,81.59402688,6825,-0.014545455,29,0,0,0,0.866102539,1965,2060,-95,3140,3463,-323,2888,2444,444,12,13,-1,16,21,-5
1296527,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1296527?gameHash=32986c598306bba9,LCK,2020-1,43876.16042,2.4,2,10.02,100,Blue,Team,Team,DragonX, ,Renekton,Pantheon,Lucian,Kennen,Fiora,33.48333333,1,11,12,24,11,12, , , , ,0,0,1,3.292333333,0.328521653,0.358387257,0.68690891,1,8.106166667,1,3,1,3,0,1,0,0,0,0,2,0,0,14.34321667,1,1,9,3,1,31.2349,1,0,79563,2376.197113, , ,121,3.613738178,1,49,1.463414634,40,42,0.58490566,0.310344828,62217,1204.993529,56275,0.060411899,922,236,158,21,34.58437033,15734,15562,172,25871,24832,1039,19153,18800,353,378,330,48,563,493,70
1296527,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1296527?gameHash=32986c598306bba9,LCK,2020-1,43876.16042,2.4,2,10.02,200,Red,Team,Team,Afreeca Freecs, ,Akali,Sett,Aphelios,LeBlanc,Mordekaiser,33.48333333,0,12,11,27,12,11, , , , ,1,1,0,3.292333333,0.358387257,0.328521653,0.68690891,0,8.106166667,3,1,3,1,2,0,0,1,0,0,0,2,1,14.34321667,0,0,3,9,0,31.2349,0,1,43952,1312.653061, , ,111,3.31508213,1,70,2.090592334,49,55,0.703703704,0.47761194,54781,982.912892,52975,-0.060411899,852,170,117,12,30.52264808,15562,15734,-172,24832,25871,-1039,18800,19153,-353,330,378,-48,493,563,-70
1306370,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306370?gameHash=f3d19cacf0820c21,LCK,2020-1,43876.20226,2.4,3,10.02,1,Blue,Top,Kiin,Afreeca Freecs,Lucian,Soraka,Mordekaiser,Jarvan IV,Nidalee,Lee Sin,25.1,0,1,2,1,3,8,0,0,0,0,0,1,0,10.98853333,0.039840637,0,0.438247012,0,8.42805,1,2,0,0,0,0,0,0,0,0,1,1,0,13.55966667,0,0,4,7,0,24.11821667,0,1,10475,417.3306773,0.284306807,0.304723492,13,0.517928287,0.136842105,3,0.119521912,5,6, , ,11039,306.4207171,10825,0.249350649,258,11,1,8,10.71713147,3604,2985,619,5862,4376,1486,5042,4922,120,99,74,25,148,104,44
1306370,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306370?gameHash=f3d19cacf0820c21,LCK,2020-1,43876.20226,2.4,3,10.02,2,Blue,Jungle,Spirit,Afreeca Freecs,Karthus,Soraka,Mordekaiser,Jarvan IV,Nidalee,Lee Sin,25.1,0,2,1,0,3,8,0,0,0,0,1,0,0,10.98853333,0.079681275,0.119521912,0.438247012,0,8.42805,1,2,1,2,0,1,0,0,0,0,1,1,0,13.55966667,0,0,4,7,0,24.11821667,0,1,11852,472.1912351,0.321680599,0.230158718,25,0.996015936,0.263157895,8,0.3187251,10,12, , ,9157,231.4406375,8935,0.181263351,19,172,122,13,7.609561753,3220,3220,0,5604,5068,536,3441,3486,-45,70,72,-2,105,109,-4
1306370,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306370?gameHash=f3d19cacf0820c21,LCK,2020-1,43876.20226,2.4,3,10.02,3,Blue,Middle,Fly,Afreeca Freecs,Pantheon,Soraka,Mordekaiser,Jarvan IV,Nidalee,Lee Sin,25.1,0,0,1,0,3,8,0,0,0,0,0,0,0,10.98853333,0,0.119521912,0.438247012,0,8.42805,1,2,0,0,0,0,0,0,0,0,1,1,0,13.55966667,0,0,4,7,0,24.11821667,0,1,3619,144.1832669,0.098224948,0.15892202,14,0.557768924,0.147368421,3,0.119521912,6,7, , ,7359,159.8071713,7075,-0.282245827,166,4,0,0,6.772908367,2835,3560,-725,4516,5950,-1434,4636,4959,-323,66,104,-38,110,174,-64
1306370,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306370?gameHash=f3d19cacf0820c21,LCK,2020-1,43876.20226,2.4,3,10.02,4,Blue,ADC,Mystic,Afreeca Freecs,Ezreal,Soraka,Mordekaiser,Jarvan IV,Nidalee,Lee Sin,25.1,0,0,1,1,3,8,0,0,0,0,0,0,0,10.98853333,0,0.079681275,0.438247012,0,8.42805,1,2,0,0,0,0,0,0,0,0,1,1,0,13.55966667,0,0,4,7,0,24.11821667,0,1,8654,344.7808765,0.234882206,0.239825989,10,0.398406375,0.105263158,7,0.278884462,3,3, , ,9401,241.161753,9058,-0.052880482,222,12,10,0,9.322709163,2975,3501,-526,4780,6257,-1477,3046,3517,-471,73,96,-23,123,161,-38
1306370,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306370?gameHash=f3d19cacf0820c21,LCK,2020-1,43876.20226,2.4,3,10.02,5,Blue,Support,Jelly,Afreeca Freecs,Nautilus,Soraka,Mordekaiser,Jarvan IV,Nidalee,Lee Sin,25.1,0,0,3,1,3,8,0,0,0,0,0,0,0,10.98853333,0,0,0.438247012,0,8.42805,1,2,0,0,0,0,0,0,0,0,1,1,0,13.55966667,0,0,4,7,0,24.11821667,0,1,2244,89.40239044,0.060905439,0.066369781,33,1.314741036,0.347368421,8,0.3187251,14,16, , ,5023,66.73944223,3950,-0.234636872,27,0,0,0,1.075697211,1923,2093,-170,2896,3385,-489,2489,2603,-114,9,12,-3,16,24,-8
1306370,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306370?gameHash=f3d19cacf0820c21,LCK,2020-1,43876.20226,2.4,3,10.02,6,Red,Top,Doran,DragonX,Ornn,Akali,Aphelios,Sett,Braum,Rakan,25.1,1,0,2,7,8,3,0,0,0,0,0,0,1,10.98853333,0,0.039840637,0.438247012,0,8.42805,2,1,0,0,0,0,0,0,0,0,1,1,1,13.55966667,1,1,7,4,1,24.11821667,1,0,6656,265.1792829,0.213868003,0.172411036,9,0.358565737,0.111111111,4,0.15936255,2,3, , ,8436,202.7155378,8425,-0.249350649,193,1,0,0,7.729083665,2985,3604,-619,4376,5862,-1486,4922,5042,-120,74,99,-25,104,148,-44
1306370,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306370?gameHash=f3d19cacf0820c21,LCK,2020-1,43876.20226,2.4,3,10.02,7,Red,Jungle,Pyosik,DragonX,Olaf,Akali,Aphelios,Sett,Braum,Rakan,25.1,1,3,0,3,8,3,1,0,0,0,0,0,0,10.98853333,0.119521912,0.079681275,0.438247012,1,8.42805,2,1,2,1,0,0,1,1,0,0,1,1,1,13.55966667,1,1,7,4,1,24.11821667,1,0,3422,136.3346614,0.109954373,0.19433447,7,0.278884462,0.086419753,10,0.398406375,7,9, , ,9083,228.4924303,7450,-0.181263351,18,130,91,8,5.896414343,3220,3220,0,5068,5604,-536,3486,3441,45,72,70,2,109,105,4
1306370,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306370?gameHash=f3d19cacf0820c21,LCK,2020-1,43876.20226,2.4,3,10.02,8,Red,Middle,Chovy,DragonX,Zoe,Akali,Aphelios,Sett,Braum,Rakan,25.1,1,3,0,4,8,3,0,0,0,0,0,0,0,10.98853333,0.119521912,0,0.438247012,0,8.42805,2,1,0,0,0,0,0,0,0,0,1,1,1,13.55966667,1,1,7,4,1,24.11821667,1,0,13220,526.6932271,0.424779898,0.262341165,13,0.517928287,0.160493827,7,0.278884462,5,7, , ,11090,308.4525896,9400,0.282245827,254,8,8,0,10.43824701,3560,2835,725,5950,4516,1434,4959,4636,323,104,66,38,174,110,64
1306370,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306370?gameHash=f3d19cacf0820c21,LCK,2020-1,43876.20226,2.4,3,10.02,9,Red,ADC,Deft,DragonX,Miss Fortune,Akali,Aphelios,Sett,Braum,Rakan,25.1,1,2,1,4,8,3,0,0,0,0,0,0,0,10.98853333,0.079681275,0,0.438247012,0,8.42805,2,1,0,0,0,0,0,0,0,0,1,1,1,13.55966667,1,1,7,4,1,24.11821667,1,0,7053,280.9960159,0.226624253,0.281147202,11,0.438247012,0.135802469,12,0.478087649,3,4, , ,11645,330.5641434,9550,0.052880482,246,20,16,0,10.59760956,3501,2975,526,6257,4780,1477,3517,3046,471,96,73,23,161,123,38
1306370,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306370?gameHash=f3d19cacf0820c21,LCK,2020-1,43876.20226,2.4,3,10.02,10,Red,Support,Keria,DragonX,Taric,Akali,Aphelios,Sett,Braum,Rakan,25.1,1,0,0,6,8,3,0,0,0,0,0,0,0,10.98853333,0,0,0.438247012,0,8.42805,2,1,0,0,0,0,0,0,0,0,1,1,1,13.55966667,1,1,7,4,1,24.11821667,1,0,771,30.71713147,0.024773472,0.089766127,41,1.633466135,0.50617284,10,0.398406375,14,17, , ,5997,105.5442231,5000,0.234636872,31,4,4,0,1.394422311,2093,1923,170,3385,2896,489,2603,2489,114,12,9,3,24,16,8
1306370,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306370?gameHash=f3d19cacf0820c21,LCK,2020-1,43876.20226,2.4,3,10.02,100,Blue,Team,Team,Afreeca Freecs, ,Soraka,Mordekaiser,Jarvan IV,Nidalee,Lee Sin,25.1,0,3,8,3,3,8, , , , ,1,1,0,10.98853333,0.119521912,0.3187251,0.438247012,0,8.42805,1,2,1,2,0,1,0,0,0,0,1,1,0,13.55966667,0,0,4,7,0,24.11821667,0,1,36844,1467.888446, , ,95,3.784860558,1,29,1.155378486,38,44,0.314285714,0.382978723,41979,1005.569721,39843,0.000451875,692,199,133,21,35.49800797,14557,15359,-802,23658,25036,-1378,18654,19487,-833,317,358,-41,502,572,-70
1306370,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306370?gameHash=f3d19cacf0820c21,LCK,2020-1,43876.20226,2.4,3,10.02,200,Red,Team,Team,DragonX, ,Akali,Aphelios,Sett,Braum,Rakan,25.1,1,8,3,24,8,3, , , , ,0,0,1,10.98853333,0.3187251,0.119521912,0.438247012,1,8.42805,2,1,2,1,0,0,1,1,0,0,1,1,1,13.55966667,1,1,7,4,1,24.11821667,1,0,31122,1239.920319, , ,81,3.227091633,1,43,1.71314741,31,40,0.56097561,0.268292683,46251,1175.768924,39825,-0.000451875,742,163,119,8,36.05577689,15359,14557,802,25036,23658,1378,19487,18654,833,358,317,41,572,502,70
1306381,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306381?gameHash=c0e44330b72f655c,LCK,2020-1,43876.23412,2.4,1,10.02,1,Blue,Top,CuVee,Hanwha Life Esports,Aatrox,Lucian,Elise,Akali,LeBlanc,Kennen,41.83333333,1,8,3,7,24,12,1,1,0,0,0,0,1,8.8252,0.19123506,0.09561753,0.860557769,0,8.280883333,4,2,1,0,0,1,0,0,0,0,1,1,1,15.86628333,0,1,8,5,1,23.11401667,1,1,19355,462.6693227,0.19866564,0.212293549,25,0.597609562,0.147928994,14,0.334661355,10,10, , ,16296,260.5577689,14300,-0.112709516,246,44,25,4,6.932270916,2830,3608,-778,4386,6084,-1698,4430,5040,-610,65,82,-17,108,136,-28
1306381,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306381?gameHash=c0e44330b72f655c,LCK,2020-1,43876.23412,2.4,1,10.02,2,Blue,Jungle,Haru,Hanwha Life Esports,Jarvan IV,Lucian,Elise,Akali,LeBlanc,Kennen,41.83333333,1,2,2,22,24,12,0,0,0,0,0,0,0,8.8252,0.047808765,0.047808765,0.860557769,1,8.280883333,4,2,1,2,0,0,1,0,0,0,1,1,1,15.86628333,0,1,8,5,1,23.11401667,1,1,9089,217.2669323,0.093292276,0.146463073,18,0.430278884,0.106508876,30,0.717131474,16,17, , ,12916,179.7609562,12175,-0.044176707,46,139,95,13,4.422310757,3148,3225,-77,4789,4719,70,3196,3349,-153,70,71,-1,95,102,-7
1306381,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306381?gameHash=c0e44330b72f655c,LCK,2020-1,43876.23412,2.4,1,10.02,3,Blue,Middle,Tempt,Hanwha Life Esports,Mordekaiser,Lucian,Elise,Akali,LeBlanc,Kennen,41.83333333,1,8,2,6,24,12,1,0,0,0,0,0,0,8.8252,0.19123506,0.09561753,0.860557769,0,8.280883333,4,2,0,0,0,0,0,0,0,0,1,1,1,15.86628333,0,1,8,5,1,23.11401667,1,1,19077,456.0239044,0.195812163,0.265444843,24,0.573705179,0.142011834,8,0.19123506,10,12, , ,19025,325.7928287,17350,-0.039271083,385,25,13,6,9.800796813,3314,3547,-233,5170,5722,-552,4967,5192,-225,96,102,-6,151,161,-10
1306381,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306381?gameHash=c0e44330b72f655c,LCK,2020-1,43876.23412,2.4,1,10.02,4,Blue,ADC,Vsta,Hanwha Life Esports,Miss Fortune,Lucian,Elise,Akali,LeBlanc,Kennen,41.83333333,1,6,3,16,24,12,1,0,0,0,0,0,0,8.8252,0.143426295,0.047808765,0.860557769,0,8.280883333,4,2,2,0,0,2,0,0,0,0,1,1,1,15.86628333,0,1,8,5,1,23.11401667,1,1,34013,813.059761,0.349119836,0.298321128,24,0.573705179,0.142011834,27,0.645418327,12,13, , ,20713,366.1434263,17650,0.04934688,390,53,28,13,10.58964143,3519,3041,478,5167,4596,571,3414,2941,473,101,78,23,132,115,17
1306381,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306381?gameHash=c0e44330b72f655c,LCK,2020-1,43876.23412,2.4,1,10.02,5,Blue,Support,Lehends,Hanwha Life Esports,Yuumi,Lucian,Elise,Akali,LeBlanc,Kennen,41.83333333,1,0,2,24,24,12,0,0,0,0,0,0,0,8.8252,0,0,0.860557769,0,8.280883333,4,2,0,0,0,0,0,0,0,0,1,1,1,15.86628333,0,1,8,5,1,23.11401667,1,1,15891,379.8645418,0.163110085,0.077477407,78,1.864541833,0.461538462,7,0.167330677,16,17, , ,9374,95.09163347,8625,0.059701493,13,1,0,0,0.334661355,2067,1929,138,3151,3152,-1,2962,2190,772,1,9,-8,3,19,-16
1306381,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306381?gameHash=c0e44330b72f655c,LCK,2020-1,43876.23412,2.4,1,10.02,6,Red,Top,Summit,Sandbox Gaming,Irelia,Aphelios,Olaf,Sett,Ornn,Rumble,41.83333333,0,4,7,6,12,24,1,0,0,0,1,0,0,8.8252,0.09561753,0.19123506,0.860557769,0,8.280883333,2,4,0,1,0,0,0,0,0,0,1,1,0,15.86628333,1,0,5,8,0,23.11401667,1,1,24720,590.9163347,0.267168147,0.233447673,18,0.430278884,0.09,6,0.143426295,4,6, , ,16217,258.6693227,16008,0.112709516,316,27,12,0,8.199203187,3608,2830,778,6084,4386,1698,5040,4430,610,82,65,17,136,108,28
1306381,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306381?gameHash=c0e44330b72f655c,LCK,2020-1,43876.23412,2.4,1,10.02,7,Red,Jungle,OnFleek,Sandbox Gaming,Rek'Sai,Aphelios,Olaf,Sett,Ornn,Rumble,41.83333333,0,2,5,7,12,24,0,0,0,0,0,0,0,8.8252,0.047808765,0.047808765,0.860557769,0,8.280883333,2,4,2,1,0,1,0,1,0,0,1,1,0,15.86628333,1,0,5,8,0,23.11401667,1,1,12792,305.7848606,0.138253032,0.170862727,58,1.386454183,0.29,36,0.860557769,13,14, , ,13316,189.3227092,12725,0.044176707,43,158,108,4,4.804780876,3225,3148,77,4719,4789,-70,3349,3196,153,71,70,1,102,95,7
1306381,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306381?gameHash=c0e44330b72f655c,LCK,2020-1,43876.23412,2.4,1,10.02,8,Red,Middle,FATE,Sandbox Gaming,Viktor,Aphelios,Olaf,Sett,Ornn,Rumble,41.83333333,0,4,2,3,12,24,1,0,0,0,0,0,0,8.8252,0.09561753,0.19123506,0.860557769,0,8.280883333,2,4,0,0,0,0,0,0,0,0,1,1,0,15.86628333,1,0,5,8,0,23.11401667,1,1,32029,765.6334661,0.34616216,0.274394322,19,0.454183267,0.095,5,0.119521912,11,12, , ,18115,304.0398406,18045,0.039271083,366,32,25,4,9.513944223,3547,3314,233,5722,5170,552,5192,4967,225,102,96,6,161,151,10
1306381,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306381?gameHash=c0e44330b72f655c,LCK,2020-1,43876.23412,2.4,1,10.02,9,Red,ADC,Route,Sandbox Gaming,Xayah,Aphelios,Olaf,Sett,Ornn,Rumble,41.83333333,0,2,6,5,12,24,0,0,0,0,0,0,0,8.8252,0.047808765,0.143426295,0.860557769,0,8.280883333,2,4,0,2,0,0,0,0,0,0,1,1,0,15.86628333,1,0,5,8,0,23.11401667,1,1,16722,399.7290837,0.180727579,0.249843592,12,0.28685259,0.06,13,0.310756972,4,6, , ,16977,276.8366534,16800,-0.04934688,345,56,49,0,9.585657371,3041,3519,-478,4596,5167,-571,2941,3414,-473,78,101,-23,115,132,-17
1306381,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306381?gameHash=c0e44330b72f655c,LCK,2020-1,43876.23412,2.4,1,10.02,10,Red,Support,Joker,Sandbox Gaming,Rakan,Aphelios,Olaf,Sett,Ornn,Rumble,41.83333333,0,0,4,7,12,24,0,0,0,0,0,0,0,8.8252,0,0,0.860557769,0,8.280883333,2,4,0,0,0,0,0,0,0,0,1,1,0,15.86628333,1,0,5,8,0,23.11401667,1,1,6263,149.7131474,0.067689082,0.071451686,93,2.22310757,0.465,24,0.573705179,23,23, , ,8708,79.17131474,8125,-0.059701493,53,0,0,0,1.266932271,1929,2067,-138,3152,3151,1,2190,2962,-772,9,1,8,19,3,16
