fpts,result,gamelength
25.5,1,29.05
-0.09999999999999998,0,28.18333333
30.22,1,28.18333333
6.04,0,23.31666667
15.22,1,23.31666667
27.48,1,31.1
-1.74,0,31.1
8.22,0,32.7
19.76,1,32.7
15.44,1,35.31666667
7.24,0,35.31666667
26.14,1,32.16666667
0.3800000000000001,0,32.16666667
11.5,1,30.26666667
-0.6599999999999999,0,30.26666667
41.24,1,37.68333333
7.26,0,37.68333333
29.22,1,26.7
4.22,0,26.7
10.46,0,34.2
46.36,1,34.2
20.58,1,26.7
2.44,0,26.7
3.54,0,27.61666667
29.36,1,27.61666667
6.98,0,30.7
32.3,1,30.7
5.84,0,25.5
25.12,1,25.5
33.22,1,29.43333333
5.28,0,29.43333333
5.28,0,33.95
13.64,1,33.95
19.32,1,31.4
12.2,0,31.4
7.9,1,29.35
6.14,0,29.35
18.16,1,26.06666667
-3.9,0,26.06666667
18.94,1,24.86666667
1.08,0,24.86666667
20.2,1,36.23333333
-0.12,0,36.23333333
21.48,1,27.71666667
5.8,0,27.71666667
8.24,0,37.7
34.42,1,37.7
40.84,1,26.01666667
2.02,0,26.01666667
49.5,1,40.66666667
18.86,0,40.66666667
28.98,1,29.63333333
-1.1400000000000001,0,29.63333333
26.52,1,38.56666667
11.62,0,38.56666667
20.0,1,28.21666667
8.1,0,28.21666667
9.4,1,37.26666667
8.120000000000001,0,37.26666667
37.94,1,27.21666667
2.22,0,27.21666667
29.46,1,36.83333333
17.4,0,36.83333333
15.12,1,26.96666667
5.32,0,26.96666667
18.58,1,38.63333333
9.14,0,38.63333333
8.56,0,33.76666667
16.58,1,33.76666667
5.42,0,37.15
23.1,1,37.15
34.22,1,39.0
17.18,0,39.0
4.28,0,26.5
23.78,1,26.5
10.28,1,35.46666667
7.44,0,35.46666667
29.42,1,32.65
25.3,0,32.65
35.8,1,24.43333333
-2.9,0,24.43333333
28.5,1,37.2
14.28,0,37.2
24.5,1,43.11666667
10.26,0,43.11666667
23.5,1,30.08333333
-0.72,0,30.08333333
6.16,0,35.76666667
16.06,1,35.76666667
8.6,0,35.01666667
29.46,1,35.01666667
17.3,1,37.5
17.44,0,37.5
30.5,1,29.86666667
1.8399999999999999,0,29.86666667
27.52,1,36.63333333
10.38,0,36.63333333
28.38,1,43.0
20.2,0,43.0
3.38,0,37.38333333
15.26,1,37.38333333
20.24,0,33.05
6.32,1,33.05
10.8,0,36.88333333
25.4,1,36.88333333
17.4,0,35.45
33.42,1,35.45
17.0,1,34.6
9.2,0,34.6
21.58,1,39.58333333
5.02,0,39.58333333
5.9,0,32.06666667
20.42,1,32.06666667
8.96,1,24.93333333
2.22,0,24.93333333
21.98,1,34.83333333
2.44,0,34.83333333
24.44,1,30.68333333
8.2,0,30.68333333
22.02,0,45.08333333
30.58,1,45.08333333
30.2,1,28.65
3.08,0,28.65
6.36,0,30.21666667
9.46,1,30.21666667
11.92,1,28.06666667
10.1,0,28.06666667
17.28,1,30.98333333
0.14000000000000012,0,30.98333333
6.22,0,27.06666667
20.02,1,27.06666667
41.22,1,25.01666667
4.64,0,25.01666667
2.7199999999999998,0,34.15
14.64,1,34.15
10.86,0,30.46666667
15.28,1,30.46666667
35.88,1,37.7
18.26,0,37.7
12.14,1,40.46666667
15.4,0,40.46666667
10.7,0,35.66666667
11.58,1,35.66666667
35.18,1,28.08333333
5.88,0,28.08333333
2.2800000000000002,0,24.66666667
40.62,1,24.66666667
28.9,1,28.31666667
4.8,0,28.31666667
16.7,1,39.18333333
8.28,0,39.18333333
15.96,1,27.36666667
2.4,0,27.36666667
9.280000000000001,0,32.06666667
33.32,1,32.06666667
4.92,0,40.3
26.62,1,40.3
19.82,0,43.68333333
9.64,1,43.68333333
11.18,1,28.78333333
1.2,0,28.78333333
6.12,0,26.78333333
29.22,1,26.78333333
36.16,1,37.16666667
14.6,0,37.16666667
15.86,1,32.66666667
7.34,0,32.66666667
31.44,1,36.75
16.94,0,36.75
9.32,0,32.35
26.06,1,32.35
17.9,0,39.68333333
32.64,1,39.68333333
8.32,0,30.9
12.48,1,30.9
12.68,0,47.61666667
8.92,1,47.61666667
21.24,1,25.51666667
2.52,0,25.51666667
19.7,1,33.88333333
4.5600000000000005,0,33.88333333
4.12,0,28.73333333
6.52,1,28.73333333
22.22,1,35.81666667
32.260000000000005,0,35.81666667
5.0600000000000005,0,28.15
39.4,1,28.15
1.46,0,36.4
23.4,1,36.4
37.12,1,32.28333333
22.28,0,32.28333333
34.38,1,22.26666667
5.48,0,22.26666667
18.2,1,38.1
6.48,0,38.1
5.86,0,40.71666667
22.48,1,40.71666667
32.260000000000005,1,35.58333333
0.41999999999999993,0,35.58333333
20.82,1,29.7
6.08,0,29.7
16.08,0,27.71666667
6.38,1,27.71666667
11.7,1,35.7
6.8,0,35.7
0.1200000000000001,0,41.2
17.38,1,41.2
17.759999999999998,0,49.68333333
51.2,1,49.68333333
31.42,1,37.56666667
4.2,0,37.56666667
-0.76,0,32.48333333
28.5,1,32.48333333
18.14,1,27.91666667
2.34,0,27.91666667
12.4,1,41.35
22.42,0,41.35
22.2,1,27.96666667
6.26,0,27.96666667
26.08,1,30.1
3.6799999999999997,0,30.1
30.86,1,27.48333333
2.2,0,27.48333333
1.72,0,25.38333333
17.86,1,25.38333333
17.94,0,45.01666667
16.6,1,45.01666667
27.04,1,29.18333333
8.4,0,29.18333333
8.94,0,27.05
28.14,1,27.05
34.3,1,30.13333333
1.36,0,30.13333333
39.54,0,43.25
26.38,1,43.25
8.84,1,49.68333333
22.94,0,49.68333333
14.48,1,31.78333333
19.14,0,31.78333333
34.2,1,25.56666667
7.14,0,25.56666667
9.92,1,32.51666667
6.82,0,32.51666667
-0.6599999999999999,0,27.56666667
20.08,1,27.56666667
11.24,0,34.83333333
29.88,1,34.83333333
6.84,0,35.75
23.52,1,35.75
18.56,1,36.95
11.16,0,36.95
9.6,1,27.2
6.0,0,27.2
35.44,1,32.78333333
3.1,0,32.78333333
19.02,1,23.33333333
-1.06,0,23.33333333
8.54,0,37.71666667
24.38,1,37.71666667
33.54,1,37.75
12.6,0,37.75
9.92,1,34.25
1.46,0,34.25
19.02,1,37.15
21.28,0,37.15
17.62,1,38.71666667
5.46,0,38.71666667
10.2,0,43.21666667
28.46,1,43.21666667
17.58,1,34.11666667
8.14,0,34.11666667
-0.12,0,31.06666667
20.2,1,31.06666667
28.3,1,29.56666667
0.3,0,29.56666667
39.64,1,29.06666667
4.9,0,29.06666667
4.46,0,33.13333333
17.94,1,33.13333333
13.84,1,49.76666667
5.92,0,49.76666667
12.4,0,36.58333333
20.38,1,36.58333333
11.98,1,28.3
12.3,0,28.3
31.1,1,30.93333333
3.92,0,30.93333333
8.24,0,34.06666667
34.48,1,34.06666667
5.62,0,49.4
17.28,1,49.4
15.4,1,33.48333333
0.32,0,33.48333333
5.24,0,41.13333333
30.28,1,41.13333333
12.2,1,30.63333333
6.5,0,30.63333333
9.48,0,32.45
10.22,1,32.45
29.08,1,25.43333333
7.5600000000000005,0,25.43333333
33.260000000000005,1,35.53333333
1.2,0,35.53333333
13.24,0,35.68333333
18.6,1,35.68333333
8.3,0,34.05
32.42,1,34.05
25.64,1,35.13333333
8.08,0,35.13333333
0.5,0,36.36666667
16.22,1,36.36666667
39.48,1,25.61666667
-1.22,0,25.61666667
1.22,0,27.18333333
24.58,1,27.18333333
2.4,0,34.61666667
31.18,1,34.61666667
24.06,1,37.88333333
8.38,0,37.88333333
8.14,0,28.41666667
14.88,1,28.41666667
32.92,1,26.7
4.04,0,26.7
6.62,1,32.83333333
8.4,0,32.83333333
23.52,1,38.1
3.7199999999999998,0,38.1
18.44,1,28.46666667
0.26,0,28.46666667
19.36,1,31.28333333
5.04,0,31.28333333
25.0,0,27.78333333
36.16,1,27.78333333
6.82,1,43.33333333
19.46,0,43.33333333
2.08,0,28.58333333
36.24,1,28.58333333
33.54,1,35.18333333
25.0,0,35.18333333
35.46,1,35.5
17.36,0,35.5
22.48,1,30.98333333
2.26,0,30.98333333
12.44,1,43.33333333
25.32,0,43.33333333
19.32,1,26.13333333
8.98,0,26.13333333
16.4,1,31.1
15.5,0,31.1
12.4,0,34.38333333
36.34,1,34.38333333
27.36,1,31.0
4.22,0,31.0
30.12,1,36.06666667
5.6,0,36.06666667
5.88,0,27.63333333
24.2,1,27.63333333
24.8,1,30.46666667
7.32,0,30.46666667
4.2,0,30.63333333
26.12,1,30.63333333
12.72,0,37.83333333
19.28,1,37.83333333
19.34,1,42.05
12.72,0,42.05
16.42,1,29.48333333
-2.7199999999999998,0,29.48333333
38.16,1,28.11666667
5.1,0,28.11666667
5.8,0,28.15
26.1,1,28.15
12.34,0,34.43333333
15.14,1,34.43333333
42.78,1,31.23333333
30.06,0,31.23333333
12.84,1,44.71666667
22.96,0,44.71666667
14.58,1,36.01666667
11.76,0,36.01666667
16.6,0,36.53333333
55.88,1,36.53333333
33.08,1,28.16666667
3.9,0,28.16666667
24.36,0,43.13333333
34.14,1,43.13333333
33.2,1,25.0
2.3,0,25.0
28.1,1,43.85
8.46,0,43.85
8.120000000000001,1,32.01666667
5.1,0,32.01666667
18.14,1,31.9
2.96,0,31.9
5.9,0,43.2
29.34,1,43.2
20.36,1,26.61666667
1.88,0,26.61666667
2.32,0,27.88333333
15.1,1,27.88333333
4.08,0,26.28333333
43.26,1,26.28333333
21.28,1,27.65
4.82,0,27.65
19.24,1,31.7
-1.88,0,31.7
33.739999999999995,0,38.0
8.28,1,38.0
2.1799999999999997,0,32.53333333
26.5,1,32.53333333
18.98,1,45.51666667
11.72,0,45.51666667
-0.74,0,30.65
14.1,1,30.65
13.34,1,25.95
8.120000000000001,0,25.95
5.1,0,27.1
25.32,1,27.1
28.9,1,36.9
3.5,0,36.9
26.2,1,26.16666667
3.04,0,26.16666667
14.3,0,40.0
17.74,1,40.0
22.24,1,28.56666667
6.22,0,28.56666667
26.48,1,29.45
-1.28,0,29.45
8.46,0,37.43333333
10.58,1,37.43333333
27.62,1,36.58333333
7.48,0,36.58333333
7.92,1,25.48333333
10.9,0,25.48333333
2.0,0,30.45
15.42,1,30.45
10.22,0,29.66666667
14.16,1,29.66666667
21.14,1,28.21666667
9.36,0,28.21666667
18.34,1,36.65
0.48,0,36.65
17.3,0,31.5
30.64,1,31.5
9.38,0,41.98333333
37.7,1,41.98333333
18.18,1,34.81666667
2.38,0,34.81666667
17.4,1,32.41666667
3.88,0,32.41666667
8.88,1,35.58333333
3.42,0,35.58333333
4.0,0,49.23333333
5.72,1,49.23333333
11.32,1,32.93333333
8.44,0,32.93333333
20.2,1,37.76666667
3.38,0,37.76666667
22.58,1,37.13333333
10.96,0,37.13333333
1.16,0,27.75
32.4,1,27.75
20.22,1,51.31666667
8.9,0,51.31666667
10.36,0,33.11666667
14.92,1,33.11666667
7.14,0,28.45
26.44,1,28.45
32.379999999999995,1,36.11666667
16.22,0,36.11666667
28.42,0,31.06666667
20.24,1,31.06666667
18.14,1,30.93333333
5.12,0,30.93333333
35.4,1,32.53333333
6.02,0,32.53333333
16.36,1,36.61666667
6.3,0,36.61666667
26.72,1,39.7
13.28,0,39.7
15.68,1,35.78333333
9.36,0,35.78333333
14.02,1,24.73333333
2.26,0,24.73333333
7.1,0,36.7
10.46,1,36.7
11.1,1,31.21666667
5.22,0,31.21666667
8.42,0,31.23333333
34.18,1,31.23333333
4.24,0,28.83333333
22.4,1,28.83333333
43.26,1,25.55
-1.0,0,25.55
3.1799999999999997,0,32.15
27.28,1,32.15
33.6,1,36.36666667
1.1400000000000001,0,36.36666667
12.72,1,33.85
1.12,0,33.85
1.28,0,30.23333333
15.16,1,30.23333333
-1.04,0,32.18333333
24.4,1,32.18333333
15.14,1,29.73333333
1.3,0,29.73333333
1.08,0,26.53333333
34.1,1,26.53333333
2.66,0,38.06666667
16.76,1,38.06666667
26.9,1,37.8
3.46,0,37.8
16.48,0,37.96666667
24.22,1,37.96666667
14.120000000000001,0,33.11666667
19.3,1,33.11666667
18.18,1,25.28333333
-1.78,0,25.28333333
19.28,0,29.7
29.36,1,29.7
0.8200000000000001,0,25.4
11.1,1,25.4
6.9399999999999995,0,47.18333333
28.76,1,47.18333333
11.86,1,23.28333333
-3.7199999999999998,0,23.28333333
17.24,1,32.36666667
7.0600000000000005,0,32.36666667
14.96,1,36.16666667
11.38,0,36.16666667
11.12,1,26.86666667
5.3,0,26.86666667
15.46,1,30.21666667
4.3,0,30.21666667
-2.86,0,25.98333333
17.0,1,25.98333333
4.04,0,34.1
46.3,1,34.1
9.58,0,43.03333333
5.62,1,43.03333333
12.28,0,27.88333333
22.12,1,27.88333333
11.5,1,30.28333333
11.26,0,30.28333333
5.16,0,27.66666667
25.3,1,27.66666667
1.34,0,28.46666667
18.16,1,28.46666667
28.34,1,38.66666667
10.42,0,38.66666667
48.34,1,20.86666667
2.3,0,20.86666667
40.28,1,33.21666667
-4.8,0,33.21666667
16.22,0,31.75
19.82,1,31.75
4.0,0,30.7
24.18,1,30.7
10.56,0,34.66666667
12.46,1,34.66666667
3.52,0,30.58333333
12.22,1,30.58333333
25.48,1,34.68333333
6.26,0,34.68333333
33.58,1,37.91666667
-1.64,0,37.91666667
5.82,0,25.98333333
27.36,1,25.98333333
16.36,1,33.58333333
6.6,0,33.58333333
1.96,0,22.2
13.68,1,22.2
12.4,1,46.38333333
38.84,0,46.38333333
16.5,1,31.86666667
5.46,0,31.86666667
17.86,1,46.13333333
1.38,0,46.13333333
-0.09999999999999998,0,29.65
24.32,1,29.65
32.260000000000005,1,31.2
9.44,0,31.2
2.26,1,39.51666667
18.66,0,39.51666667
4.24,0,31.53333333
14.5,1,31.53333333
24.18,1,28.11666667
2.2800000000000002,0,28.11666667
1.12,0,23.88333333
20.26,1,23.88333333
3.04,0,27.15
40.32,1,27.15
2.42,0,29.36666667
10.48,1,29.36666667
13.04,1,28.2
10.14,0,28.2
20.7,1,31.0
5.96,0,31.0
33.58,1,28.46666667
5.28,0,28.46666667
15.0,1,28.7
0.38,0,28.7
21.64,1,35.33333333
0.66,0,35.33333333
19.94,0,45.33333333
15.96,1,45.33333333
10.52,0,37.03333333
20.32,1,37.03333333
27.1,1,28.63333333
17.28,0,28.63333333
15.24,1,29.6
5.34,0,29.6
15.32,1,34.15
11.2,0,34.15
9.72,0,40.3
10.46,1,40.3
11.74,0,39.18333333
49.98,1,39.18333333
23.74,1,38.0
11.6,0,38.0
12.54,0,33.31666667
10.64,1,33.31666667
37.46,1,36.08333333
7.42,0,36.08333333
2.6799999999999997,0,37.7
21.22,1,37.7
6.5600000000000005,0,40.2
31.72,1,40.2
16.66,0,36.08333333
29.22,1,36.08333333
8.2,0,32.06666667
17.36,1,32.06666667
-0.6199999999999999,0,35.15
23.34,1,35.15
22.36,1,36.15
11.96,0,36.15
12.34,0,39.11666667
29.54,1,39.11666667
6.3,1,32.01666667
10.44,0,32.01666667
18.02,1,34.98333333
11.64,0,34.98333333
31.36,1,24.98333333
9.66,0,24.98333333
8.36,0,32.18333333
10.72,1,32.18333333
3.42,0,37.63333333
17.66,1,37.63333333
10.5,1,31.03333333
-0.5800000000000001,0,31.03333333
24.68,1,36.65
16.02,0,36.65
0.52,0,29.43333333
13.4,1,29.43333333
15.28,1,27.46666667
0.94,0,27.46666667
27.44,1,43.33333333
17.52,0,43.33333333
34.5,1,33.66666667
22.56,0,33.66666667
-1.72,0,23.48333333
33.96,1,23.48333333
28.86,1,43.81666667
-4.18,0,43.81666667
16.3,1,32.95
-0.76,0,32.95
12.780000000000001,0,30.55
17.36,1,30.55
31.22,1,31.33333333
12.32,0,31.33333333
26.38,1,41.88333333
8.120000000000001,0,41.88333333
24.26,1,23.98333333
6.36,0,23.98333333
1.34,0,30.48333333
18.34,1,30.48333333
28.16,1,20.15
-4.32,0,20.15
20.52,1,31.58333333
-1.56,0,31.58333333
27.28,1,41.6
16.86,0,41.6
33.9,1,39.78333333
12.58,0,39.78333333
15.44,0,42.58333333
17.88,1,42.58333333
14.44,0,34.65
23.94,1,34.65
3.3600000000000003,0,37.31666667
9.38,1,37.31666667
14.16,1,38.68333333
2.3200000000000003,0,38.68333333
-1.54,0,33.6
24.12,1,33.6
0.6400000000000001,0,33.46666667
12.3,1,33.46666667
5.76,0,37.11666667
19.82,1,37.11666667
6.6,0,32.4
17.2,1,32.4
25.62,1,33.4
3.86,0,33.4
4.2,0,30.91666667
23.34,1,30.91666667
7.04,0,28.3
24.9,1,28.3
24.64,1,40.26666667
2.14,0,40.26666667
26.62,1,38.0
9.5,0,38.0
2.66,0,33.58333333
21.18,1,33.58333333
10.24,0,30.43333333
15.56,1,30.43333333
45.32,1,36.51666667
22.2,0,36.51666667
8.2,1,34.45
6.52,0,34.45
3.16,0,29.46666667
17.76,1,29.46666667
12.14,0,32.21666667
11.18,1,32.21666667
20.12,1,29.98333333
2.2800000000000002,0,29.98333333
11.08,0,34.83333333
12.38,1,34.83333333
33.14,1,24.8
2.96,0,24.8
14.34,0,40.73333333
32.379999999999995,1,40.73333333
31.22,1,34.06666667
23.36,0,34.06666667
7.12,0,29.91666667
33.68,1,29.91666667
23.96,1,28.9
4.2,0,28.9
25.14,1,45.15
32.58,0,45.15
4.16,0,36.08333333
12.72,1,36.08333333
10.38,0,40.5
27.54,1,40.5
17.08,1,31.93333333
1.76,0,31.93333333
20.26,1,28.65
3.3000000000000003,0,28.65
23.16,1,28.61666667
4.16,0,28.61666667
24.7,1,36.83333333
5.8,0,36.83333333
12.26,0,34.66666667
31.42,1,34.66666667
25.46,1,28.53333333
3.46,0,28.53333333
16.74,0,41.36666667
17.66,1,41.36666667
14.98,1,31.9
1.24,0,31.9
-4.48,0,33.9
42.4,1,33.9
25.86,1,35.55
22.3,0,35.55
8.38,0,30.56666667
25.8,1,30.56666667
6.14,0,27.06666667
21.4,1,27.06666667
24.66,1,35.11666667
7.4,0,35.11666667
6.42,0,36.66666667
13.36,1,36.66666667
17.36,1,42.7
27.14,0,42.7
8.78,0,33.13333333
18.14,1,33.13333333
27.84,1,22.81666667
3.0,0,22.81666667
12.8,0,44.11666667
27.7,1,44.11666667
0.96,0,30.91666667
27.5,1,30.91666667
27.44,0,32.48333333
11.2,1,32.48333333
-1.64,0,30.7
25.42,1,30.7
6.16,0,32.35
17.1,1,32.35
25.54,0,39.38333333
21.66,1,39.38333333
20.5,1,28.7
4.2,0,28.7
-0.64,0,26.88333333
31.96,1,26.88333333
17.1,1,26.96666667
12.94,0,26.96666667
46.14,1,33.23333333
17.34,0,33.23333333
1.62,0,39.08333333
32.239999999999995,1,39.08333333
20.26,1,35.36666667
11.46,0,35.36666667
16.18,0,39.18333333
23.54,1,39.18333333
4.96,0,24.18333333
29.68,1,24.18333333
42.4,1,37.71666667
14.22,0,37.71666667
24.48,1,31.23333333
-0.33999999999999986,0,31.23333333
0.5,0,29.11666667
24.14,1,29.11666667
16.56,1,35.6
4.8,0,35.6
10.26,0,33.38333333
22.64,1,33.38333333
17.18,1,32.45
2.2199999999999998,0,32.45
12.2,0,31.13333333
30.1,1,31.13333333
7.640000000000001,0,36.36666667
17.94,1,36.36666667
10.82,1,37.55
6.3,0,37.55
5.34,0,37.9
29.3,1,37.9
46.38,1,29.33333333
13.16,0,29.33333333
19.2,1,36.08333333
7.38,0,36.08333333
26.24,1,33.13333333
6.72,0,33.13333333
25.32,1,31.66666667
1.22,0,31.66666667
10.66,0,26.0
31.78,1,26.0
11.58,1,42.85
19.82,0,42.85
2.74,0,30.56666667
30.38,1,30.56666667
28.66,1,34.7
12.54,0,34.7
32.379999999999995,1,43.51666667
8.06,0,43.51666667
11.6,1,35.01666667
9.52,0,35.01666667
20.08,1,24.66666667
0.28,0,24.66666667
14.4,1,34.23333333
3.3600000000000003,0,34.23333333
3.26,0,32.16666667
33.66,1,32.16666667
11.48,1,35.45
6.66,0,35.45
12.32,1,31.48333333
14.06,0,31.48333333
43.14,1,22.91666667
5.04,0,22.91666667
20.44,1,34.71666667
0.3,0,34.71666667
32.980000000000004,1,45.55
22.5,0,45.55
26.04,1,23.4
5.1,0,23.4
36.18,1,33.96666667
17.22,0,33.96666667
-1.1600000000000001,0,30.48333333
15.02,1,30.48333333
6.48,0,33.25
18.28,1,33.25
6.1,0,28.18333333
24.18,1,28.18333333
14.92,0,36.63333333
41.44,1,36.63333333
19.06,1,30.73333333
11.22,0,30.73333333
38.3,1,28.18333333
12.16,0,28.18333333
8.52,0,33.43333333
30.14,1,33.43333333
-1.7,0,28.51666667
20.66,1,28.51666667
11.22,1,24.73333333
8.1,0,24.73333333
2.38,0,30.85
28.46,1,30.85
35.24,1,29.38333333
-0.78,0,29.38333333
29.46,0,30.86666667
29.08,1,30.86666667
24.58,1,34.96666667
7.3,0,34.96666667
4.68,0,26.33333333
27.22,1,26.33333333
29.22,1,27.0
9.22,0,27.0
26.24,1,34.65
16.38,0,34.65
20.28,1,35.95
9.88,0,35.95
28.24,1,31.05
8.5,0,31.05
12.02,1,24.86666667
15.96,0,24.86666667
24.6,0,39.11666667
28.32,1,39.11666667
-1.44,0,35.95
31.02,1,35.95
17.42,1,32.93333333
1.22,0,32.93333333
39.1,1,32.63333333
18.3,0,32.63333333
7.26,0,30.11666667
16.94,1,30.11666667
30.16,1,28.25
4.0,0,28.25
28.2,1,31.66666667
7.02,0,31.66666667
26.32,1,35.08333333
29.22,0,35.08333333
17.58,1,46.36666667
0.0,0,46.36666667
2.48,0,30.58333333
19.48,1,30.58333333
29.42,1,28.48333333
6.54,0,28.48333333
5.34,0,32.06666667
12.42,1,32.06666667
20.44,1,27.91666667
10.92,0,27.91666667
21.38,1,32.35
9.7,0,32.35
1.58,0,29.11666667
25.32,1,29.11666667
15.86,1,25.1
1.22,0,25.1
44.96,1,34.08333333
8.14,0,34.08333333
3.84,0,33.43333333
21.48,1,33.43333333
1.26,0,36.65
4.1,1,36.65
9.7,0,35.23333333
11.36,1,35.23333333
9.3,0,32.65
26.58,1,32.65
23.66,1,29.16666667
4.08,0,29.16666667
12.94,1,31.58333333
12.24,0,31.58333333
18.36,1,30.15
11.26,0,30.15
31.36,1,28.91666667
-0.7,0,28.91666667
18.52,1,32.61666667
12.92,0,32.61666667
25.0,1,35.25
2.38,0,35.25
18.66,1,36.05
-0.8,0,36.05
-1.8599999999999999,0,28.9
17.0,1,28.9
24.36,1,38.13333333
11.18,0,38.13333333
10.2,1,31.15
5.4,0,31.15
-0.8799999999999999,0,25.65
16.94,1,25.65
35.42,1,32.28333333
3.3,0,32.28333333
55.92,1,28.2
1.7000000000000002,0,28.2
40.78,1,23.65
0.88,0,23.65
9.3,1,27.05
1.48,0,27.05
4.4,0,30.7
15.36,1,30.7
1.3,0,27.06666667
20.3,1,27.06666667
20.8,0,42.55
26.44,1,42.55
16.36,1,32.68333333
3.08,0,32.68333333
0.19999999999999996,0,32.16666667
42.1,1,32.16666667
3.52,0,34.71666667
24.8,1,34.71666667
25.9,1,38.78333333
14.26,0,38.78333333
0.3600000000000001,0,36.71666667
27.54,1,36.71666667
1.3800000000000001,0,28.5
17.96,1,28.5
7.04,0,53.66666667
10.64,1,53.66666667
17.3,1,29.15
1.58,0,29.15
3.32,0,32.56666667
16.26,1,32.56666667
0.12,0,34.4
33.42,1,34.4
31.3,0,38.58333333
13.14,1,38.58333333
11.04,1,35.51666667
7.72,0,35.51666667
33.78,0,47.21666667
17.12,1,47.21666667
6.92,0,50.8
24.6,1,50.8
-0.17999999999999994,0,36.65
18.48,1,36.65
21.96,1,40.2
7.9399999999999995,0,40.2
25.42,1,37.06666667
0.6200000000000001,0,37.06666667
-2.7199999999999998,0,28.31666667
24.96,1,28.31666667
27.34,0,38.81666667
30.66,1,38.81666667
2.52,0,34.53333333
20.1,1,34.53333333
34.22,1,28.16666667
2.88,0,28.16666667
24.82,0,26.95
60.5,1,26.95
66.34,1,31.7
24.6,0,31.7
20.14,0,32.8
28.96,1,32.8
47.24,1,33.41666667
9.82,0,33.41666667
34.06,1,26.41666667
18.16,0,26.41666667
10.42,1,30.48333333
4.48,0,30.48333333
17.2,0,40.5
19.38,1,40.5
27.94,0,47.85
29.78,1,47.85
1.6400000000000001,1,34.85
14.3,0,34.85
23.24,1,28.2
0.21999999999999997,0,28.2
16.98,1,31.56666667
8.42,0,31.56666667
-3.0,0,30.03333333
17.48,1,30.03333333
16.22,1,30.68333333
9.86,0,30.68333333
33.239999999999995,1,31.5
13.36,0,31.5
7.86,0,30.96666667
31.06,1,30.96666667
17.2,1,28.56666667
1.6600000000000001,0,28.56666667
28.18,1,37.03333333
10.68,0,37.03333333
23.7,1,34.65
-3.84,0,34.65
14.5,0,36.95
29.44,1,36.95
2.3,0,30.46666667
11.26,1,30.46666667
11.24,0,37.26666667
13.06,1,37.26666667
9.46,0,33.05
20.44,1,33.05
1.1400000000000001,0,34.58333333
39.5,1,34.58333333
25.96,1,25.98333333
-1.62,0,25.98333333
38.88,1,25.33333333
-3.02,0,25.33333333
23.22,1,27.7
11.68,0,27.7
7.02,0,27.11666667
19.32,1,27.11666667
25.3,1,23.95
-0.9,0,23.95
5.18,0,33.55
31.98,1,33.55
35.48,0,38.58333333
18.2,1,38.58333333
16.98,0,36.61666667
39.48,1,36.61666667
15.38,0,35.96666667
34.24,1,35.96666667
40.54,1,29.11666667
-1.08,0,29.11666667
28.3,1,33.25
11.98,0,33.25
26.18,1,25.96666667
-2.14,0,25.96666667
1.48,0,33.7
21.46,1,33.7
13.7,1,43.65
8.56,0,43.65
14.9,0,41.43333333
25.76,1,41.43333333
-0.5999999999999999,0,27.28333333
39.94,1,27.28333333
19.3,1,29.95
14.32,0,29.95
51.08,1,29.16666667
17.2,0,29.16666667
13.36,0,25.5
37.82,1,25.5
14.06,0,33.1
29.28,1,33.1
44.44,1,31.0
-1.12,0,31.0
20.1,0,46.91666667
25.3,1,46.91666667
17.2,1,32.86666667
9.3,0,32.86666667
8.38,0,37.58333333
10.44,1,37.58333333
17.92,1,40.51666667
11.22,0,40.51666667
28.48,1,32.56666667
-0.040000000000000036,0,32.56666667
9.14,1,27.3
1.98,0,27.3
25.96,1,30.31666667
11.28,0,30.31666667
11.46,1,39.06666667
10.620000000000001,0,39.06666667
28.46,1,37.53333333
7.62,0,37.53333333
29.54,1,31.0
5.42,0,31.0
3.38,0,30.48333333
18.42,1,30.48333333
28.94,1,31.41666667
11.22,0,31.41666667
25.26,1,26.85
-3.8,0,26.85
24.68,1,30.46666667
6.42,0,30.46666667
36.16,1,26.26666667
-2.34,0,26.26666667
25.2,1,26.1
3.08,0,26.1
4.48,0,34.03333333
31.12,1,34.03333333
10.26,0,43.13333333
27.08,1,43.13333333
1.9,0,38.26666667
34.48,1,38.26666667
10.38,1,34.03333333
0.26,0,34.03333333
13.78,1,33.25
2.5,0,33.25
4.74,0,34.75
13.86,1,34.75
30.26,1,28.88333333
1.0,0,28.88333333
34.18,1,27.65
1.1,0,27.65
29.18,1,30.66666667
15.42,0,30.66666667
33.54,1,39.9
16.28,0,39.9
7.16,0,24.93333333
22.36,1,24.93333333
37.16,1,19.65
5.62,0,19.65
-1.7,0,29.28333333
15.1,1,29.28333333
2.3,0,31.03333333
28.96,1,31.03333333
7.88,1,28.71666667
5.6,0,28.71666667
33.32,1,25.31666667
1.94,0,25.31666667
9.06,1,41.6
6.7,0,41.6
-2.78,0,27.05
17.9,1,27.05
-1.68,0,30.11666667
34.4,1,30.11666667
42.16,1,24.53333333
-4.38,0,24.53333333
19.78,0,55.1
19.94,1,55.1
23.42,1,34.61666667
0.020000000000000018,0,34.61666667
8.32,0,32.96666667
8.5,1,32.96666667
25.22,1,31.11666667
5.18,0,31.11666667
0.4,0,34.28333333
24.68,1,34.28333333
8.42,1,29.61666667
9.8,0,29.61666667
1.6,0,28.81666667
26.14,1,28.81666667
