gameid,date,league,split,side,week,side,position,player,team,gamelength,result,k,d,a,teamkills,teamdeaths,cs,fpts
990439,43673.48454,LEC,2019-2,Blue,6,Blue,ADC,Upset,Schalke 04,34.83333333,0,7,2,1,9,15,417,29.34
990439,43673.48454,LEC,2019-2,Blue,6,Blue,Support,IgNar,Schalke 04,34.83333333,0,1,1,4,9,15,54,11.08
990439,43673.48454,LEC,2019-2,Red,6,Red,Top,Vizicsacsi,Splyce,34.83333333,1,4,1,6,15,9,347,29.94
990439,43673.48454,LEC,2019-2,Red,6,Red,Jungle,Xerxe,Splyce,34.83333333,1,4,1,7,15,9,316,31.32
990439,43673.48454,LEC,2019-2,Red,6,Red,Middle,Humanoid,Splyce,34.83333333,1,3,4,6,15,9,381,24.62
990439,43673.48454,LEC,2019-2,Red,6,Red,ADC,Kobbe,Splyce,34.83333333,1,4,0,5,15,9,425,30.5
990439,43673.48454,LEC,2019-2,Red,6,Red,Support,Norskeren,Splyce,34.83333333,1,0,3,7,15,9,69,12.38
990439,43673.48454,LEC,2019-2,Blue,6,Blue,Team,Team,Schalke 04,34.83333333,0,9,15,18,9,15,1368,3.0
990439,43673.48454,LEC,2019-2,Red,6,Red,Team,Team,Splyce,34.83333333,1,15,9,31,15,9,1538,24.0
990452,43673.52653,LEC,2019-2,Blue,6,Blue,Top,Wunder,G2 Esports,24.8,1,5,0,10,24,6,224,39.48
990452,43673.52653,LEC,2019-2,Blue,6,Blue,Jungle,Jankos,G2 Esports,24.8,1,7,1,11,24,6,196,47.92
990452,43673.52653,LEC,2019-2,Blue,6,Blue,Middle,Caps,G2 Esports,24.8,1,5,4,2,24,6,195,18.9
990452,43673.52653,LEC,2019-2,Blue,6,Blue,ADC,Perkz,G2 Esports,24.8,1,5,0,9,24,6,267,38.34
990452,43673.52653,LEC,2019-2,Blue,6,Blue,Support,Mikyx,G2 Esports,24.8,1,2,1,13,24,6,7,33.14
990452,43673.52653,LEC,2019-2,Red,6,Red,Top,Sacre,SK Gaming,24.8,0,2,3,0,6,24,175,6.5
990452,43673.52653,LEC,2019-2,Red,6,Red,Jungle,Selfmade,SK Gaming,24.8,0,1,4,2,6,24,203,7.06
990452,43673.52653,LEC,2019-2,Red,6,Red,Middle,Pirean,SK Gaming,24.8,0,0,9,3,6,24,141,-0.18
990452,43673.52653,LEC,2019-2,Red,6,Red,ADC,Crownshot,SK Gaming,24.8,0,2,3,1,6,24,250,10.0
990452,43673.52653,LEC,2019-2,Red,6,Red,Support,Dreams,SK Gaming,24.8,0,1,5,2,6,24,48,2.96
990452,43673.52653,LEC,2019-2,Blue,6,Blue,Team,Team,G2 Esports,24.8,1,24,6,45,24,6,889,17.0
990452,43673.52653,LEC,2019-2,Red,6,Red,Team,Team,SK Gaming,24.8,0,6,24,8,6,24,817,6.0
990469,43673.56219,LEC,2019-2,Blue,6,Blue,Top,Alphari,Origen,40.73333333,0,5,4,3,12,21,390,24.8
990469,43673.56219,LEC,2019-2,Blue,6,Blue,Jungle,Kold,Origen,40.73333333,0,0,6,8,12,21,215,14.3
990469,43673.56219,LEC,2019-2,Blue,6,Blue,Middle,Nukeduck,Origen,40.73333333,0,1,3,2,12,21,387,11.74
990469,43673.56219,LEC,2019-2,Blue,6,Blue,ADC,Patrik,Origen,40.73333333,0,5,2,4,12,21,360,28.2
990469,43673.56219,LEC,2019-2,Blue,6,Blue,Support,Mithy,Origen,40.73333333,0,1,6,8,12,21,67,14.34
990469,43673.56219,LEC,2019-2,Red,6,Red,Top,Bwipo,Fnatic,40.73333333,1,4,4,6,21,12,302,26.04
990469,43673.56219,LEC,2019-2,Red,6,Red,Jungle,Broxah,Fnatic,40.73333333,1,5,2,5,21,12,366,30.32
990469,43673.56219,LEC,2019-2,Red,6,Red,Middle,Nemesis,Fnatic,40.73333333,1,5,3,8,21,12,447,36.94
990469,43673.56219,LEC,2019-2,Red,6,Red,ADC,Rekkles,Fnatic,40.73333333,1,4,0,8,21,12,367,35.34
990469,43673.56219,LEC,2019-2,Red,6,Red,Support,Hylissang,Fnatic,40.73333333,1,3,3,12,21,12,19,32.38
990469,43673.56219,LEC,2019-2,Blue,6,Blue,Team,Team,Origen,40.73333333,0,12,21,25,12,21,1419,5.0
990469,43673.56219,LEC,2019-2,Red,6,Red,Team,Team,Fnatic,40.73333333,1,21,12,39,21,12,1501,36.0
1162715,43673.64366,LCS,2019-2,Blue,8,Blue,Top,Impact,Team Liquid,34.06666667,1,6,2,5,16,16,338,32.76
1162715,43673.64366,LCS,2019-2,Blue,8,Blue,Jungle,Xmithie,Team Liquid,34.06666667,1,3,1,7,16,16,296,27.92
1162715,43673.64366,LCS,2019-2,Blue,8,Blue,Middle,Jensen,Team Liquid,34.06666667,1,2,4,6,16,16,313,20.26
1162715,43673.64366,LCS,2019-2,Blue,8,Blue,ADC,Doublelift,Team Liquid,34.06666667,1,5,6,10,16,16,311,35.22
1162715,43673.64366,LCS,2019-2,Blue,8,Blue,Support,CoreJJ,Team Liquid,34.06666667,1,0,3,16,16,16,11,31.22
1162715,43673.64366,LCS,2019-2,Red,8,Red,Top,Dhokla,OpTic Gaming,34.06666667,0,0,4,6,16,16,256,13.12
1162715,43673.64366,LCS,2019-2,Red,8,Red,Jungle,Meteos,OpTic Gaming,34.06666667,0,4,5,10,16,16,217,31.34
1162715,43673.64366,LCS,2019-2,Red,8,Red,Middle,Crown,OpTic Gaming,34.06666667,0,6,1,6,16,16,373,36.46
1162715,43673.64366,LCS,2019-2,Red,8,Red,ADC,Arrow,OpTic Gaming,34.06666667,0,6,4,8,16,16,302,36.04
1162715,43673.64366,LCS,2019-2,Red,8,Red,Support,Big,OpTic Gaming,34.06666667,0,0,2,11,16,16,68,23.36
1162715,43673.64366,LCS,2019-2,Blue,8,Blue,Team,Team,Team Liquid,34.06666667,1,16,16,44,16,16,1269,16.0
1162715,43673.64366,LCS,2019-2,Red,8,Red,Team,Team,OpTic Gaming,34.06666667,0,16,16,41,16,16,1216,14.0
1162738,43673.6952,LCS,2019-2,Blue,8,Blue,Top,Licorice,Cloud9,29.91666667,0,3,4,3,7,18,235,15.7
1162738,43673.6952,LCS,2019-2,Blue,8,Blue,Jungle,Svenskeren,Cloud9,29.91666667,0,0,4,6,7,18,212,12.24
1162738,43673.6952,LCS,2019-2,Blue,8,Blue,Middle,Nisqy,Cloud9,29.91666667,0,2,4,3,7,18,200,12.0
1162738,43673.6952,LCS,2019-2,Blue,8,Blue,ADC,Deftly,Cloud9,29.91666667,0,2,3,3,7,18,233,13.66
1162738,43673.6952,LCS,2019-2,Blue,8,Blue,Support,Zeyzal,Cloud9,29.91666667,0,0,3,5,7,18,6,7.12
1162738,43673.6952,LCS,2019-2,Red,8,Red,Top,V1per,FlyQuest,29.91666667,1,3,3,7,18,7,277,25.54
1162738,43673.6952,LCS,2019-2,Red,8,Red,Jungle,Santorin,FlyQuest,29.91666667,1,4,1,13,18,7,241,43.82
1162738,43673.6952,LCS,2019-2,Red,8,Red,Middle,Pobelter,FlyQuest,29.91666667,1,5,0,11,18,7,297,44.94
1162738,43673.6952,LCS,2019-2,Red,8,Red,ADC,WildTurtle,FlyQuest,29.91666667,1,5,1,10,18,7,285,39.7
1162738,43673.6952,LCS,2019-2,Red,8,Red,Support,Wadid,FlyQuest,29.91666667,1,1,2,15,18,7,34,33.68
1162738,43673.6952,LCS,2019-2,Blue,8,Blue,Team,Team,Cloud9,29.91666667,0,7,18,20,7,18,886,4.0
1162738,43673.6952,LCS,2019-2,Red,8,Red,Team,Team,FlyQuest,29.91666667,1,18,7,56,18,7,1134,26.0
1162774,43673.73515,LCS,2019-2,Blue,8,Blue,Top,Hauntzer,Golden Guardians,28.9,1,2,1,8,12,5,274,26.48
1162774,43673.73515,LCS,2019-2,Blue,8,Blue,Jungle,Contractz,Golden Guardians,28.9,1,0,3,11,12,5,202,25.04
1162774,43673.73515,LCS,2019-2,Blue,8,Blue,Middle,Froggen,Golden Guardians,28.9,1,3,1,7,12,5,326,28.52
1162774,43673.73515,LCS,2019-2,Blue,8,Blue,ADC,FBI,Golden Guardians,28.9,1,6,0,3,12,5,280,29.6
1162774,43673.73515,LCS,2019-2,Blue,8,Blue,Support,huhi,Golden Guardians,28.9,1,1,0,10,12,5,48,23.96
1162774,43673.73515,LCS,2019-2,Red,8,Red,Top,FakeGod,100 Thieves,28.9,0,2,3,3,5,12,235,13.7
1162774,43673.73515,LCS,2019-2,Red,8,Red,Jungle,Amazing,100 Thieves,28.9,0,1,4,3,5,12,223,9.46
1162774,43673.73515,LCS,2019-2,Red,8,Red,Middle,Ryu,100 Thieves,28.9,0,1,2,2,5,12,269,10.38
1162774,43673.73515,LCS,2019-2,Red,8,Red,ADC,Bang,100 Thieves,28.9,0,1,1,2,5,12,282,11.64
1162774,43673.73515,LCS,2019-2,Red,8,Red,Support,aphromoo,100 Thieves,28.9,0,0,2,3,5,12,10,4.2
1162774,43673.73515,LCS,2019-2,Blue,8,Blue,Team,Team,Golden Guardians,28.9,1,12,5,39,12,5,1130,22.0
1162774,43673.73515,LCS,2019-2,Red,8,Red,Team,Team,100 Thieves,28.9,0,5,12,13,5,12,1019,9.0
1162787,43673.77236,LCS,2019-2,Blue,8,Blue,Top,Broken Blade,Team SoloMid,45.15,1,3,2,11,16,19,350,38.0
1162787,43673.77236,LCS,2019-2,Blue,8,Blue,Jungle,Akaadian,Team SoloMid,45.15,1,2,5,7,16,19,393,22.86
1162787,43673.77236,LCS,2019-2,Blue,8,Blue,Middle,Bjergsen,Team SoloMid,45.15,1,5,4,5,16,19,371,28.42
1162787,43673.77236,LCS,2019-2,Blue,8,Blue,ADC,Zven,Team SoloMid,45.15,1,4,4,12,16,19,252,39.04
1162787,43673.77236,LCS,2019-2,Blue,8,Blue,Support,Smoothie,Team SoloMid,45.15,1,2,4,10,16,19,157,25.14
1162787,43673.77236,LCS,2019-2,Red,8,Red,Top,Lourlo,Echo Fox,45.15,0,1,3,5,19,16,267,15.34
1162787,43673.77236,LCS,2019-2,Red,8,Red,Jungle,MikeYeung,Echo Fox,45.15,0,1,5,5,19,16,310,14.2
1162787,43673.77236,LCS,2019-2,Red,8,Red,Middle,Fenix,Echo Fox,45.15,0,4,2,10,19,16,475,39.5
1162787,43673.77236,LCS,2019-2,Red,8,Red,ADC,Apollo,Echo Fox,45.15,0,10,3,4,19,16,437,45.74
1162787,43673.77236,LCS,2019-2,Red,8,Red,Support,Hakuho,Echo Fox,45.15,0,3,3,12,19,16,29,32.58
1162787,43673.77236,LCS,2019-2,Blue,8,Blue,Team,Team,Team SoloMid,45.15,1,16,19,45,16,19,1523,24.0
1162787,43673.77236,LCS,2019-2,Red,8,Red,Team,Team,Echo Fox,45.15,0,19,16,36,19,16,1518,25.0
1162795,43673.821019999996,LCS,2019-2,Blue,8,Blue,Top,Huni,Clutch Gaming,36.08333333,0,2,2,3,5,7,323,16.46
1162795,43673.821019999996,LCS,2019-2,Blue,8,Blue,Jungle,Lira,Clutch Gaming,36.08333333,0,0,1,4,5,7,248,11.96
1162795,43673.821019999996,LCS,2019-2,Blue,8,Blue,Middle,Damonte,Clutch Gaming,36.08333333,0,2,3,1,5,7,392,12.84
1162795,43673.821019999996,LCS,2019-2,Blue,8,Blue,ADC,Cody Sun,Clutch Gaming,36.08333333,0,1,0,1,5,7,421,13.42
1162795,43673.821019999996,LCS,2019-2,Blue,8,Blue,Support,Vulcan,Clutch Gaming,36.08333333,0,0,1,2,5,7,58,4.16
1162795,43673.821019999996,LCS,2019-2,Red,8,Red,Top,Ruin,Counter Logic Gaming,36.08333333,1,1,1,5,7,6,259,17.18
1162795,43673.821019999996,LCS,2019-2,Red,8,Red,Jungle,Wiggily,Counter Logic Gaming,36.08333333,1,0,3,3,7,6,268,8.36
1162795,43673.821019999996,LCS,2019-2,Red,8,Red,Middle,PowerOfEvil,Counter Logic Gaming,36.08333333,1,5,1,2,7,6,446,26.92
1162795,43673.821019999996,LCS,2019-2,Red,8,Red,ADC,Stixxay,Counter Logic Gaming,36.08333333,1,1,0,5,7,6,446,21.92
1162795,43673.821019999996,LCS,2019-2,Red,8,Red,Support,Biofrost,Counter Logic Gaming,36.08333333,1,0,1,6,7,6,86,12.72
1162795,43673.821019999996,LCS,2019-2,Blue,8,Blue,Team,Team,Clutch Gaming,36.08333333,0,5,7,11,5,7,1442,11.0
1162795,43673.821019999996,LCS,2019-2,Red,8,Red,Team,Team,Counter Logic Gaming,36.08333333,1,7,6,21,7,6,1505,20.0
1163126,43674.565669999996,LCS,2019-2,Blue,8,Blue,Top,Dhokla,OpTic Gaming,40.5,0,0,2,4,7,15,267,11.34
1163126,43674.565669999996,LCS,2019-2,Blue,8,Blue,Jungle,Meteos,OpTic Gaming,40.5,0,0,4,5,7,15,280,11.6
1163126,43674.565669999996,LCS,2019-2,Blue,8,Blue,Middle,Crown,OpTic Gaming,40.5,0,3,4,2,7,15,481,18.62
1163126,43674.565669999996,LCS,2019-2,Blue,8,Blue,ADC,Arrow,OpTic Gaming,40.5,0,3,2,1,7,15,373,16.46
1163126,43674.565669999996,LCS,2019-2,Blue,8,Blue,Support,Big,OpTic Gaming,40.5,0,1,3,5,7,15,19,10.38
1163126,43674.565669999996,LCS,2019-2,Red,8,Red,Top,Hauntzer,Golden Guardians,40.5,1,2,2,5,15,7,410,22.2
1163126,43674.565669999996,LCS,2019-2,Red,8,Red,Jungle,Contractz,Golden Guardians,40.5,1,1,0,11,15,7,242,31.84
1163126,43674.565669999996,LCS,2019-2,Red,8,Red,Middle,Froggen,Golden Guardians,40.5,1,5,2,6,15,7,328,31.56
1163126,43674.565669999996,LCS,2019-2,Red,8,Red,ADC,FBI,Golden Guardians,40.5,1,7,1,6,15,7,432,40.64
1163126,43674.565669999996,LCS,2019-2,Red,8,Red,Support,huhi,Golden Guardians,40.5,1,0,2,13,15,7,77,27.54
1163126,43674.565669999996,LCS,2019-2,Blue,8,Blue,Team,Team,OpTic Gaming,40.5,0,7,15,17,7,15,1420,7.0
1163126,43674.565669999996,LCS,2019-2,Red,8,Red,Team,Team,Golden Guardians,40.5,1,15,7,41,15,7,1489,26.0
1163152,43674.61737,LCS,2019-2,Blue,8,Blue,Top,FakeGod,100 Thieves,31.93333333,1,2,2,4,12,2,274,17.48
1163152,43674.61737,LCS,2019-2,Blue,8,Blue,Jungle,Amazing,100 Thieves,31.93333333,1,0,0,10,12,2,240,24.8
1163152,43674.61737,LCS,2019-2,Blue,8,Blue,Middle,Ryu,100 Thieves,31.93333333,1,6,0,2,12,2,386,29.72
1163152,43674.61737,LCS,2019-2,Blue,8,Blue,ADC,Bang,100 Thieves,31.93333333,1,2,0,5,12,2,361,23.22
1163152,43674.61737,LCS,2019-2,Blue,8,Blue,Support,aphromoo,100 Thieves,31.93333333,1,2,0,5,12,2,54,17.08
1163152,43674.61737,LCS,2019-2,Red,8,Red,Top,Broken Blade,Team SoloMid,31.93333333,0,1,2,1,2,12,252,8.04
1163152,43674.61737,LCS,2019-2,Red,8,Red,Jungle,Akaadian,Team SoloMid,31.93333333,0,0,3,1,2,12,244,3.88
1163152,43674.61737,LCS,2019-2,Red,8,Red,Middle,Bjergsen,Team SoloMid,31.93333333,0,0,2,1,2,12,297,5.94
1163152,43674.61737,LCS,2019-2,Red,8,Red,ADC,Zven,Team SoloMid,31.93333333,0,1,2,0,2,12,354,8.08
1163152,43674.61737,LCS,2019-2,Red,8,Red,Support,Smoothie,Team SoloMid,31.93333333,0,0,3,2,2,12,38,1.76
1163152,43674.61737,LCS,2019-2,Blue,8,Blue,Team,Team,100 Thieves,31.93333333,1,12,2,26,12,2,1315,25.0
1163152,43674.61737,LCS,2019-2,Red,8,Red,Team,Team,Team SoloMid,31.93333333,0,2,12,5,2,12,1185,4.0
1163171,43674.656780000005,LCS,2019-2,Blue,8,Blue,Top,Licorice,Cloud9,28.65,1,2,2,8,14,4,266,25.32
1163171,43674.656780000005,LCS,2019-2,Blue,8,Blue,Jungle,Svenskeren,Cloud9,28.65,1,0,1,12,14,4,245,29.9
1163171,43674.656780000005,LCS,2019-2,Blue,8,Blue,Middle,Nisqy,Cloud9,28.65,1,6,1,6,14,4,220,33.4
1163171,43674.656780000005,LCS,2019-2,Blue,8,Blue,ADC,Sneaky,Cloud9,28.65,1,6,0,2,14,4,256,27.12
1163171,43674.656780000005,LCS,2019-2,Blue,8,Blue,Support,Zeyzal,Cloud9,28.65,1,0,0,10,14,4,13,20.26
1163171,43674.656780000005,LCS,2019-2,Red,8,Red,Top,Impact,Team Liquid,28.65,0,1,3,2,4,14,243,8.86
1163171,43674.656780000005,LCS,2019-2,Red,8,Red,Jungle,Xmithie,Team Liquid,28.65,0,1,2,1,4,14,228,7.56
1163171,43674.656780000005,LCS,2019-2,Red,8,Red,Middle,Jensen,Team Liquid,28.65,0,1,4,0,4,14,245,3.9
1163171,43674.656780000005,LCS,2019-2,Red,8,Red,ADC,Doublelift,Team Liquid,28.65,0,1,2,1,4,14,186,6.72
1163171,43674.656780000005,LCS,2019-2,Red,8,Red,Support,CoreJJ,Team Liquid,28.65,0,0,3,2,4,14,115,3.3
1163171,43674.656780000005,LCS,2019-2,Blue,8,Blue,Team,Team,Cloud9,28.65,1,14,4,38,14,4,1000,19.0
1163171,43674.656780000005,LCS,2019-2,Red,8,Red,Team,Team,Team Liquid,28.65,0,4,14,6,4,14,1017,10.0
1163194,43674.6949,LCS,2019-2,Blue,8,Blue,Top,Ruin,Counter Logic Gaming,28.61666667,1,9,3,4,19,6,298,37.96
1163194,43674.6949,LCS,2019-2,Blue,8,Blue,Jungle,Wiggily,Counter Logic Gaming,28.61666667,1,2,1,14,19,6,207,39.14
1163194,43674.6949,LCS,2019-2,Blue,8,Blue,Middle,PowerOfEvil,Counter Logic Gaming,28.61666667,1,5,0,3,19,6,273,26.46
1163194,43674.6949,LCS,2019-2,Blue,8,Blue,ADC,Stixxay,Counter Logic Gaming,28.61666667,1,3,1,5,19,6,292,23.84
1163194,43674.6949,LCS,2019-2,Blue,8,Blue,Support,Biofrost,Counter Logic Gaming,28.61666667,1,0,1,11,19,6,8,23.16
1163194,43674.6949,LCS,2019-2,Red,8,Red,Top,Lourlo,Echo Fox,28.61666667,0,2,5,3,6,19,214,11.28
1163194,43674.6949,LCS,2019-2,Red,8,Red,Jungle,MikeYeung,Echo Fox,28.61666667,0,1,6,2,6,19,179,4.58
1163194,43674.6949,LCS,2019-2,Red,8,Red,Middle,Fenix,Echo Fox,28.61666667,0,2,3,1,6,19,287,10.74
1163194,43674.6949,LCS,2019-2,Red,8,Red,ADC,Apollo,Echo Fox,28.61666667,0,1,2,3,6,19,223,11.46
1163194,43674.6949,LCS,2019-2,Red,8,Red,Support,Hakuho,Echo Fox,28.61666667,0,0,3,3,6,19,58,4.16
1163194,43674.6949,LCS,2019-2,Blue,8,Blue,Team,Team,Counter Logic Gaming,28.61666667,1,19,6,37,19,6,1078,28.0
1163194,43674.6949,LCS,2019-2,Red,8,Red,Team,Team,Echo Fox,28.61666667,0,6,19,12,6,19,961,3.0
1163215,43674.73436,LCS,2019-2,Blue,8,Blue,Top,Huni,Clutch Gaming,36.83333333,1,6,0,3,17,7,347,30.94
1163215,43674.73436,LCS,2019-2,Blue,8,Blue,Jungle,Lira,Clutch Gaming,36.83333333,1,2,2,13,17,7,249,36.98
1163215,43674.73436,LCS,2019-2,Blue,8,Blue,Middle,Damonte,Clutch Gaming,36.83333333,1,4,2,5,17,7,356,27.12
1163215,43674.73436,LCS,2019-2,Blue,8,Blue,ADC,Cody Sun,Clutch Gaming,36.83333333,1,4,0,8,17,7,524,38.48
1163215,43674.73436,LCS,2019-2,Blue,8,Blue,Support,Vulcan,Clutch Gaming,36.83333333,1,1,3,11,17,7,35,24.7
1163215,43674.73436,LCS,2019-2,Red,8,Red,Top,V1per,FlyQuest,36.83333333,0,2,5,2,7,17,362,12.24
1163215,43674.73436,LCS,2019-2,Red,8,Red,Jungle,Santorin,FlyQuest,36.83333333,0,1,3,3,7,17,281,11.62
1163215,43674.73436,LCS,2019-2,Red,8,Red,Middle,Pobelter,FlyQuest,36.83333333,0,2,3,2,7,17,419,15.38
1163215,43674.73436,LCS,2019-2,Red,8,Red,ADC,WildTurtle,FlyQuest,36.83333333,0,1,2,3,7,17,412,15.24
1163215,43674.73436,LCS,2019-2,Red,8,Red,Support,Wadid,FlyQuest,36.83333333,0,1,4,3,7,17,40,5.8
1163215,43674.73436,LCS,2019-2,Blue,8,Blue,Team,Team,Clutch Gaming,36.83333333,1,17,7,40,17,7,1511,27.0
1163215,43674.73436,LCS,2019-2,Red,8,Red,Team,Team,FlyQuest,36.83333333,0,7,17,13,7,17,1514,4.0
990628,43679.42939,LEC,2019-2,Blue,7,Blue,Top,Vizicsacsi,Splyce,32.35,0,2,4,3,6,17,225,12.5
990628,43679.42939,LEC,2019-2,Blue,7,Blue,Jungle,Xerxe,Splyce,32.35,0,2,5,2,6,17,222,9.44
990628,43679.42939,LEC,2019-2,Blue,7,Blue,Middle,Humanoid,Splyce,32.35,0,1,3,3,6,17,282,11.64
990628,43679.42939,LEC,2019-2,Blue,7,Blue,ADC,Kobbe,Splyce,32.35,0,1,2,3,6,17,419,15.38
990628,43679.42939,LEC,2019-2,Blue,7,Blue,Support,Norskeren,Splyce,32.35,0,0,3,4,6,17,58,6.16
990628,43679.42939,LEC,2019-2,Red,7,Red,Top,Expect,Excel Esports,32.35,1,2,2,11,17,6,240,32.8
990628,43679.42939,LEC,2019-2,Red,7,Red,Jungle,Caedrel,Excel Esports,32.35,1,1,1,13,17,6,260,35.2
990628,43679.42939,LEC,2019-2,Red,7,Red,Middle,Mickey,Excel Esports,32.35,1,7,1,7,17,6,388,41.76
990628,43679.42939,LEC,2019-2,Red,7,Red,ADC,Jeskla,Excel Esports,32.35,1,5,0,4,17,6,356,30.12
990628,43679.42939,LEC,2019-2,Red,7,Red,Support,Mystiques,Excel Esports,32.35,1,2,2,6,17,6,55,17.1
990628,43679.42939,LEC,2019-2,Blue,7,Blue,Team,Team,Splyce,32.35,0,6,17,15,6,17,1206,6.0
990628,43679.42939,LEC,2019-2,Red,7,Red,Team,Team,Excel Esports,32.35,1,17,6,41,17,6,1299,24.0
990638,43679.4872,LEC,2019-2,Blue,7,Blue,Top,Sacre,SK Gaming,39.38333333,0,3,4,8,15,18,348,27.96
990638,43679.4872,LEC,2019-2,Blue,7,Blue,Jungle,Selfmade,SK Gaming,39.38333333,0,0,4,13,15,18,279,29.58
990638,43679.4872,LEC,2019-2,Blue,7,Blue,Middle,Jenax,SK Gaming,39.38333333,0,2,3,9,15,18,321,27.42
990638,43679.4872,LEC,2019-2,Blue,7,Blue,ADC,Crownshot,SK Gaming,39.38333333,0,9,3,5,15,18,385,41.7
990638,43679.4872,LEC,2019-2,Blue,7,Blue,Support,Dreams,SK Gaming,39.38333333,0,1,4,12,15,18,27,25.54
990638,43679.4872,LEC,2019-2,Red,7,Red,Top,Finn,Rogue,39.38333333,1,3,2,9,18,15,301,31.02
990638,43679.4872,LEC,2019-2,Red,7,Red,Jungle,Inspired,Rogue,39.38333333,1,4,3,9,18,15,243,31.86
990638,43679.4872,LEC,2019-2,Red,7,Red,Middle,Larssen,Rogue,39.38333333,1,4,2,5,18,15,361,27.22
990638,43679.4872,LEC,2019-2,Red,7,Red,ADC,Woolite,Rogue,39.38333333,1,4,5,9,18,15,403,33.06
990638,43679.4872,LEC,2019-2,Red,7,Red,Support,Vander,Rogue,39.38333333,1,3,3,7,18,15,83,21.66
990638,43679.4872,LEC,2019-2,Blue,7,Blue,Team,Team,SK Gaming,39.38333333,0,15,18,47,15,18,1360,18.0
990638,43679.4872,LEC,2019-2,Red,7,Red,Team,Team,Rogue,39.38333333,1,18,15,39,18,15,1391,16.0
990652,43679.53219,LEC,2019-2,Blue,7,Blue,Top,Cabochard,Vitality,28.7,1,2,0,10,18,5,211,30.22
990652,43679.53219,LEC,2019-2,Blue,7,Blue,Jungle,Mowgli,Vitality,28.7,1,5,0,5,18,5,208,29.16
990652,43679.53219,LEC,2019-2,Blue,7,Blue,Middle,Jiizuke,Vitality,28.7,1,3,1,4,18,5,310,22.2
990652,43679.53219,LEC,2019-2,Blue,7,Blue,ADC,Attila,Vitality,28.7,1,6,2,7,18,5,296,35.92
990652,43679.53219,LEC,2019-2,Blue,7,Blue,Support,Jactroll,Vitality,28.7,1,2,2,8,18,5,25,20.5
990652,43679.53219,LEC,2019-2,Red,7,Red,Top,Wunder,G2 Esports,28.7,0,0,4,0,5,18,201,0.02
990652,43679.53219,LEC,2019-2,Red,7,Red,Jungle,Jankos,G2 Esports,28.7,0,0,4,2,5,18,186,3.72
990652,43679.53219,LEC,2019-2,Red,7,Red,Middle,Caps,G2 Esports,28.7,0,2,3,0,5,18,312,9.24
990652,43679.53219,LEC,2019-2,Red,7,Red,ADC,Perkz,G2 Esports,28.7,0,3,3,0,5,18,263,11.26
990652,43679.53219,LEC,2019-2,Red,7,Red,Support,Mikyx,G2 Esports,28.7,0,0,4,4,5,18,10,4.2
990652,43679.53219,LEC,2019-2,Blue,7,Blue,Team,Team,Vitality,28.7,1,18,5,34,18,5,1050,23.0
990652,43679.53219,LEC,2019-2,Red,7,Red,Team,Team,G2 Esports,28.7,0,5,18,6,5,18,972,5.0
990663,43679.570139999996,LEC,2019-2,Blue,7,Blue,Top,Dan Dan,Misfits,26.88333333,0,0,4,3,5,25,217,6.34
990663,43679.570139999996,LEC,2019-2,Blue,7,Blue,Jungle,Kirei,Misfits,26.88333333,0,1,6,3,5,25,189,6.78
990663,43679.570139999996,LEC,2019-2,Blue,7,Blue,Middle,LIDER,Misfits,26.88333333,0,3,6,1,5,25,218,9.36
990663,43679.570139999996,LEC,2019-2,Blue,7,Blue,ADC,Neon,Misfits,26.88333333,0,1,4,0,5,25,244,3.88
990663,43679.570139999996,LEC,2019-2,Blue,7,Blue,Support,H1IVA,Misfits,26.88333333,0,0,5,2,5,25,18,-0.64
990663,43679.570139999996,LEC,2019-2,Red,7,Red,Top,Alphari,Origen,26.88333333,1,4,2,8,25,5,251,31.02
990663,43679.570139999996,LEC,2019-2,Red,7,Red,Jungle,Kold,Origen,26.88333333,1,6,0,9,25,5,232,40.64
990663,43679.570139999996,LEC,2019-2,Red,7,Red,Middle,Nukeduck,Origen,26.88333333,1,6,2,7,25,5,311,36.22
990663,43679.570139999996,LEC,2019-2,Red,7,Red,ADC,Patrik,Origen,26.88333333,1,7,0,5,25,5,251,36.02
990663,43679.570139999996,LEC,2019-2,Red,7,Red,Support,Mithy,Origen,26.88333333,1,2,1,12,25,5,48,31.96
990663,43679.570139999996,LEC,2019-2,Blue,7,Blue,Team,Team,Misfits,26.88333333,0,5,25,9,5,25,886,4.0
990663,43679.570139999996,LEC,2019-2,Red,7,Red,Team,Team,Origen,26.88333333,1,25,5,41,25,5,1093,22.0
990671,43679.62175,LEC,2019-2,Blue,7,Blue,Top,Bwipo,Fnatic,26.96666667,1,6,1,6,15,7,221,33.42
990671,43679.62175,LEC,2019-2,Blue,7,Blue,Jungle,Broxah,Fnatic,26.96666667,1,1,1,9,15,7,253,25.06
990671,43679.62175,LEC,2019-2,Blue,7,Blue,Middle,Nemesis,Fnatic,26.96666667,1,6,2,5,15,7,261,31.22
990671,43679.62175,LEC,2019-2,Blue,7,Blue,ADC,Rekkles,Fnatic,26.96666667,1,0,1,10,15,7,208,23.16
990671,43679.62175,LEC,2019-2,Blue,7,Blue,Support,Hylissang,Fnatic,26.96666667,1,2,2,6,15,7,55,17.1
990671,43679.62175,LEC,2019-2,Red,7,Red,Top,Odoamne,Schalke 04,26.96666667,0,1,3,3,7,15,202,10.04
